,YEAR,STATE,CONSTITUENCY,PARTY,% of VOTES SECURED
19275,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.11
19276,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.1
19277,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.1
19278,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.09
19279,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.08
19280,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.08
19281,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.07
19282,1996,KARNATAKA,CHAMARAJANAGAR (SC),IND,0.04
19283,1996,KARNATAKA,MYSORE,INC,34.82
19284,1996,KARNATAKA,MYSORE,JD,33.25
19285,1996,KARNATAKA,MYSORE,BJP,21.93
19286,1996,KARNATAKA,MYSORE,KCP,6.51
19287,1996,KARNATAKA,MYSORE,JP,0.77
19288,1996,KARNATAKA,MYSORE,IND,0.31
19289,1996,KARNATAKA,MYSORE,IND,0.28
19290,1996,KARNATAKA,MYSORE,IND,0.25
19291,1996,KARNATAKA,MYSORE,IND,0.25
19292,1996,KARNATAKA,MYSORE,IND,0.17
19293,1996,KARNATAKA,MYSORE,IND,0.15
19294,1996,KARNATAKA,MYSORE,IND,0.12
19295,1996,KARNATAKA,MYSORE,IND,0.12
19296,1996,KARNATAKA,MYSORE,IND,0.12
19297,1996,KARNATAKA,MYSORE,IND,0.11
19298,1996,KARNATAKA,MYSORE,IND,0.11
19299,1996,KARNATAKA,MYSORE,IND,0.1
19300,1996,KARNATAKA,MYSORE,IND,0.09
19301,1996,KARNATAKA,MYSORE,SHS,0.09
19302,1996,KARNATAKA,MYSORE,IND,0.09
19303,1996,KARNATAKA,MYSORE,IND,0.06
19304,1996,KARNATAKA,MYSORE,IND,0.06
19305,1996,KARNATAKA,MYSORE,IND,0.06
19306,1996,KARNATAKA,MYSORE,IND,0.05
19307,1996,KARNATAKA,MYSORE,PHK,0.03
19308,1996,KARNATAKA,MYSORE,IND,0.03
19309,1996,KARNATAKA,MYSORE,IND,0.03
19310,1996,KARNATAKA,MYSORE,IND,0.02
19311,1996,KARNATAKA,MYSORE,IND,0.02
19312,1996,KARNATAKA,MANGALORE,BJP,36.72
19313,1996,KARNATAKA,MANGALORE,INC,34.59
19314,1996,KARNATAKA,MANGALORE,JD,26.49
19315,1996,KARNATAKA,MANGALORE,IND,0.63
19316,1996,KARNATAKA,MANGALORE,IND,0.32
19317,1996,KARNATAKA,MANGALORE,IND,0.27
19318,1996,KARNATAKA,MANGALORE,IND,0.27
19319,1996,KARNATAKA,MANGALORE,IND,0.22
19320,1996,KARNATAKA,MANGALORE,IND,0.15
19321,1996,KARNATAKA,MANGALORE,IND,0.14
19322,1996,KARNATAKA,MANGALORE,IND,0.13
19323,1996,KARNATAKA,MANGALORE,IND,0.06
19324,1996,KARNATAKA,UDUPI,INC,37.36
19325,1996,KARNATAKA,UDUPI,BJP,36.97
19326,1996,KARNATAKA,UDUPI,JD,23.32
19327,1996,KARNATAKA,UDUPI,IND,0.56
19328,1996,KARNATAKA,UDUPI,IND,0.35
19329,1996,KARNATAKA,UDUPI,IND,0.35
19330,1996,KARNATAKA,UDUPI,IND,0.29
19331,1996,KARNATAKA,UDUPI,IND,0.21
19332,1996,KARNATAKA,UDUPI,IND,0.2
19333,1996,KARNATAKA,UDUPI,IND,0.11
19334,1996,KARNATAKA,UDUPI,IND,0.11
19335,1996,KARNATAKA,UDUPI,IND,0.08
19336,1996,KARNATAKA,UDUPI,IND,0.08
19337,1996,KARNATAKA,HASSAN,JD,41.35
19338,1996,KARNATAKA,HASSAN,INC,30.69
19339,1996,KARNATAKA,HASSAN,BJP,24.6
19340,1996,KARNATAKA,HASSAN,IND,0.6
19341,1996,KARNATAKA,HASSAN,IND,0.53
19342,1996,KARNATAKA,HASSAN,IND,0.46
19343,1996,KARNATAKA,HASSAN,IND,0.45
19344,1996,KARNATAKA,HASSAN,IND,0.26
19345,1996,KARNATAKA,HASSAN,IND,0.25
19346,1996,KARNATAKA,HASSAN,IND,0.24
19347,1996,KARNATAKA,HASSAN,IND,0.16
19348,1996,KARNATAKA,HASSAN,IND,0.15
19349,1996,KARNATAKA,HASSAN,IND,0.14
19350,1996,KARNATAKA,HASSAN,IND,0.11
19351,1996,KARNATAKA,CHIKMAGALUR,JD,30.84
19352,1996,KARNATAKA,CHIKMAGALUR,INC,30.2
19353,1996,KARNATAKA,CHIKMAGALUR,BJP,23.93
19354,1996,KARNATAKA,CHIKMAGALUR,CPI,11.19
19355,1996,KARNATAKA,CHIKMAGALUR,KCP,1.15
19356,1996,KARNATAKA,CHIKMAGALUR,IND,0.44
19357,1996,KARNATAKA,CHIKMAGALUR,IND,0.36
19358,1996,KARNATAKA,CHIKMAGALUR,IND,0.32
19359,1996,KARNATAKA,CHIKMAGALUR,IND,0.27
19360,1996,KARNATAKA,CHIKMAGALUR,IND,0.26
19361,1996,KARNATAKA,CHIKMAGALUR,IND,0.25
19362,1996,KARNATAKA,CHIKMAGALUR,IND,0.22
19363,1996,KARNATAKA,CHIKMAGALUR,AIIC(T),0.19
19364,1996,KARNATAKA,CHIKMAGALUR,IND,0.11
19365,1996,KARNATAKA,CHIKMAGALUR,IND,0.11
19366,1996,KARNATAKA,CHIKMAGALUR,IND,0.08
19367,1996,KARNATAKA,CHIKMAGALUR,IND,0.07
19368,1996,KARNATAKA,SHIMOGA,KCP,42.12
19369,1996,KARNATAKA,SHIMOGA,BJP,32.08
19370,1996,KARNATAKA,SHIMOGA,JD,14.03
19371,1996,KARNATAKA,SHIMOGA,INC,9.19
19372,1996,KARNATAKA,SHIMOGA,IND,0.63
19373,1996,KARNATAKA,SHIMOGA,IND,0.51
19374,1996,KARNATAKA,SHIMOGA,IND,0.23
19375,1996,KARNATAKA,SHIMOGA,IND,0.19
19376,1996,KARNATAKA,SHIMOGA,IND,0.18
19377,1996,KARNATAKA,SHIMOGA,IND,0.18
19378,1996,KARNATAKA,SHIMOGA,IND,0.17
19379,1996,KARNATAKA,SHIMOGA,IND,0.1
19380,1996,KARNATAKA,SHIMOGA,IND,0.1
19381,1996,KARNATAKA,SHIMOGA,IND,0.09
19382,1996,KARNATAKA,SHIMOGA,IND,0.08
19383,1996,KARNATAKA,SHIMOGA,IND,0.07
19384,1996,KARNATAKA,SHIMOGA,IND,0.04
19385,1996,KARNATAKA,KANARA,BJP,42.92
19386,1996,KARNATAKA,KANARA,JD,34.24
19387,1996,KARNATAKA,KANARA,INC,13.76
19388,1996,KARNATAKA,KANARA,KCP,6.79
19389,1996,KARNATAKA,KANARA,IND,1.16
19390,1996,KARNATAKA,KANARA,IND,0.34
19391,1996,KARNATAKA,KANARA,IND,0.34
19392,1996,KARNATAKA,KANARA,IND,0.24
19393,1996,KARNATAKA,KANARA,IND,0.22
19394,1996,KARNATAKA,DHARWAD SOUTH,INC,32.48
19395,1996,KARNATAKA,DHARWAD SOUTH,JD,30.89
19396,1996,KARNATAKA,DHARWAD SOUTH,BJP,30.68
19397,1996,KARNATAKA,DHARWAD SOUTH,KCP,2.66
19398,1996,KARNATAKA,DHARWAD SOUTH,IND,0.52
19399,1996,KARNATAKA,DHARWAD SOUTH,IND,0.49
19400,1996,KARNATAKA,DHARWAD SOUTH,IND,0.45
19401,1996,KARNATAKA,DHARWAD SOUTH,IND,0.44
19402,1996,KARNATAKA,DHARWAD SOUTH,IND,0.39
19403,1996,KARNATAKA,DHARWAD SOUTH,IND,0.24
19404,1996,KARNATAKA,DHARWAD SOUTH,IND,0.18
19405,1996,KARNATAKA,DHARWAD SOUTH,IND,0.13
19406,1996,KARNATAKA,DHARWAD SOUTH,IND,0.13
19407,1996,KARNATAKA,DHARWAD SOUTH,IND,0.13
19408,1996,KARNATAKA,DHARWAD SOUTH,IND,0.12
19409,1996,KARNATAKA,DHARWAD SOUTH,IND,0.07
19410,1996,KARNATAKA,DHARWAD NORTH,BJP,39.14
19411,1996,KARNATAKA,DHARWAD NORTH,JD,32.23
19412,1996,KARNATAKA,DHARWAD NORTH,INC,25.64
19413,1996,KARNATAKA,DHARWAD NORTH,IND,0.53
19414,1996,KARNATAKA,DHARWAD NORTH,IND,0.35
19415,1996,KARNATAKA,DHARWAD NORTH,IND,0.27
19416,1996,KARNATAKA,DHARWAD NORTH,IND,0.25
19417,1996,KARNATAKA,DHARWAD NORTH,IND,0.21
19418,1996,KARNATAKA,DHARWAD NORTH,IND,0.21
19419,1996,KARNATAKA,DHARWAD NORTH,IND,0.16
19420,1996,KARNATAKA,DHARWAD NORTH,IND,0.15
19421,1996,KARNATAKA,DHARWAD NORTH,IND,0.13
19422,1996,KARNATAKA,DHARWAD NORTH,IND,0.11
19423,1996,KARNATAKA,DHARWAD NORTH,IND,0.1
19424,1996,KARNATAKA,DHARWAD NORTH,IND,0.1
19425,1996,KARNATAKA,DHARWAD NORTH,IND,0.09
19426,1996,KARNATAKA,DHARWAD NORTH,IND,0.08
19427,1996,KARNATAKA,DHARWAD NORTH,IND,0.07
19428,1996,KARNATAKA,DHARWAD NORTH,IND,0.07
19429,1996,KARNATAKA,DHARWAD NORTH,IND,0.06
19430,1996,KARNATAKA,DHARWAD NORTH,IND,0.06
19431,1996,KARNATAKA,BELGAUM,JD,35.0
19432,1996,KARNATAKA,BELGAUM,BJP,23.99
19433,1996,KARNATAKA,BELGAUM,INC,14.8
19434,1996,KARNATAKA,BELGAUM,IND,1.03
19435,1996,KARNATAKA,BELGAUM,IND,1.01
19436,1996,KARNATAKA,BELGAUM,IND,0.96
19437,1996,KARNATAKA,BELGAUM,IND,0.84
19438,1996,KARNATAKA,BELGAUM,IND,0.77
19439,1996,KARNATAKA,BELGAUM,IND,0.74
19440,1996,KARNATAKA,BELGAUM,KCP,0.65
19441,1996,KARNATAKA,BELGAUM,IND,0.65
19442,1996,KARNATAKA,BELGAUM,IND,0.6
19443,1996,KARNATAKA,BELGAUM,IND,0.54
19444,1996,KARNATAKA,BELGAUM,IND,0.52
19445,1996,KARNATAKA,BELGAUM,IND,0.49
19446,1996,KARNATAKA,BELGAUM,IND,0.41
19447,1996,KARNATAKA,BELGAUM,IND,0.37
19448,1996,KARNATAKA,BELGAUM,IND,0.33
19449,1996,KARNATAKA,BELGAUM,IND,0.32
19450,1996,KARNATAKA,BELGAUM,IND,0.31
19451,1996,KARNATAKA,BELGAUM,IND,0.27
19452,1996,KARNATAKA,BELGAUM,IND,0.26
19453,1996,KARNATAKA,BELGAUM,IND,0.26
19454,1996,KARNATAKA,BELGAUM,IND,0.26
19455,1996,KARNATAKA,BELGAUM,IND,0.23
19456,1996,KARNATAKA,BELGAUM,IND,0.22
19457,1996,KARNATAKA,BELGAUM,IND,0.19
19458,1996,KARNATAKA,BELGAUM,IND,0.19
19459,1996,KARNATAKA,BELGAUM,IND,0.18
19460,1996,KARNATAKA,BELGAUM,IND,0.17
19461,1996,KARNATAKA,BELGAUM,IND,0.16
19462,1996,KARNATAKA,BELGAUM,IND,0.16
19463,1996,KARNATAKA,BELGAUM,IND,0.16
19464,1996,KARNATAKA,BELGAUM,IND,0.14
19465,1996,KARNATAKA,BELGAUM,IND,0.14
19466,1996,KARNATAKA,BELGAUM,IND,0.13
19467,1996,KARNATAKA,BELGAUM,IND,0.13
19468,1996,KARNATAKA,BELGAUM,IND,0.12
19469,1996,KARNATAKA,BELGAUM,IND,0.12
19470,1996,KARNATAKA,BELGAUM,IND,0.11
19471,1996,KARNATAKA,BELGAUM,IND,0.11
19472,1996,KARNATAKA,BELGAUM,IND,0.11
19473,1996,KARNATAKA,BELGAUM,IND,0.11
19474,1996,KARNATAKA,BELGAUM,IND,0.1
19475,1996,KARNATAKA,BELGAUM,IND,0.1
19476,1996,KARNATAKA,BELGAUM,IND,0.1
19477,1996,KARNATAKA,BELGAUM,IND,0.1
19478,1996,KARNATAKA,BELGAUM,IND,0.1
19479,1996,KARNATAKA,BELGAUM,IND,0.1
19480,1996,KARNATAKA,BELGAUM,IND,0.1
19481,1996,KARNATAKA,BELGAUM,IND,0.1
19482,1996,KARNATAKA,BELGAUM,IND,0.09
19483,1996,KARNATAKA,BELGAUM,IND,0.09
19484,1996,KARNATAKA,BELGAUM,IND,0.09
19485,1996,KARNATAKA,BELGAUM,IND,0.09
19486,1996,KARNATAKA,BELGAUM,IND,0.09
19487,1996,KARNATAKA,BELGAUM,IND,0.08
19488,1996,KARNATAKA,BELGAUM,IND,0.08
19489,1996,KARNATAKA,BELGAUM,IND,0.08
19490,1996,KARNATAKA,BELGAUM,IND,0.08
19491,1996,KARNATAKA,BELGAUM,IND,0.08
19492,1996,KARNATAKA,BELGAUM,IND,0.08
19493,1996,KARNATAKA,BELGAUM,IND,0.08
19494,1996,KARNATAKA,BELGAUM,IND,0.08
19495,1996,KARNATAKA,BELGAUM,IND,0.08
19496,1996,KARNATAKA,BELGAUM,IND,0.08
19497,1996,KARNATAKA,BELGAUM,IND,0.07
19498,1996,KARNATAKA,BELGAUM,IND,0.07
19499,1996,KARNATAKA,BELGAUM,IND,0.07
19500,1996,KARNATAKA,BELGAUM,IND,0.07
19501,1996,KARNATAKA,BELGAUM,IND,0.07
19502,1996,KARNATAKA,BELGAUM,IND,0.07
19503,1996,KARNATAKA,BELGAUM,IND,0.07
19504,1996,KARNATAKA,BELGAUM,IND,0.07
19505,1996,KARNATAKA,BELGAUM,IND,0.07
19506,1996,KARNATAKA,BELGAUM,IND,0.07
19507,1996,KARNATAKA,BELGAUM,IND,0.07
19508,1996,KARNATAKA,BELGAUM,IND,0.07
19509,1996,KARNATAKA,BELGAUM,IND,0.07
19510,1996,KARNATAKA,BELGAUM,IND,0.07
19511,1996,KARNATAKA,BELGAUM,IND,0.06
19512,1996,KARNATAKA,BELGAUM,IND,0.06
19513,1996,KARNATAKA,BELGAUM,IND,0.06
19514,1996,KARNATAKA,BELGAUM,IND,0.06
19515,1996,KARNATAKA,BELGAUM,IND,0.06
19516,1996,KARNATAKA,BELGAUM,IND,0.06
19517,1996,KARNATAKA,BELGAUM,IND,0.06
19518,1996,KARNATAKA,BELGAUM,IND,0.06
19519,1996,KARNATAKA,BELGAUM,IND,0.06
19520,1996,KARNATAKA,BELGAUM,IND,0.06
19521,1996,KARNATAKA,BELGAUM,IND,0.06
19522,1996,KARNATAKA,BELGAUM,IND,0.06
19523,1996,KARNATAKA,BELGAUM,IND,0.06
19524,1996,KARNATAKA,BELGAUM,IND,0.06
19525,1996,KARNATAKA,BELGAUM,IND,0.06
19526,1996,KARNATAKA,BELGAUM,IND,0.06
19527,1996,KARNATAKA,BELGAUM,IND,0.05
19528,1996,KARNATAKA,BELGAUM,IND,0.05
19529,1996,KARNATAKA,BELGAUM,IND,0.05
19530,1996,KARNATAKA,BELGAUM,IND,0.05
19531,1996,KARNATAKA,BELGAUM,IND,0.05
19532,1996,KARNATAKA,BELGAUM,IND,0.05
19533,1996,KARNATAKA,BELGAUM,IND,0.05
19534,1996,KARNATAKA,BELGAUM,IND,0.05
19535,1996,KARNATAKA,BELGAUM,IND,0.05
19536,1996,KARNATAKA,BELGAUM,IND,0.05
19537,1996,KARNATAKA,BELGAUM,IND,0.05
19538,1996,KARNATAKA,BELGAUM,IND,0.05
19539,1996,KARNATAKA,BELGAUM,IND,0.05
19540,1996,KARNATAKA,BELGAUM,IND,0.05
19541,1996,KARNATAKA,BELGAUM,IND,0.05
19542,1996,KARNATAKA,BELGAUM,IND,0.05
19543,1996,KARNATAKA,BELGAUM,IND,0.05
19544,1996,KARNATAKA,BELGAUM,IND,0.05
19545,1996,KARNATAKA,BELGAUM,IND,0.05
19546,1996,KARNATAKA,BELGAUM,IND,0.05
19547,1996,KARNATAKA,BELGAUM,IND,0.05
19548,1996,KARNATAKA,BELGAUM,IND,0.05
19549,1996,KARNATAKA,BELGAUM,IND,0.05
19550,1996,KARNATAKA,BELGAUM,IND,0.05
19551,1996,KARNATAKA,BELGAUM,IND,0.05
19552,1996,KARNATAKA,BELGAUM,IND,0.04
19553,1996,KARNATAKA,BELGAUM,IND,0.04
19554,1996,KARNATAKA,BELGAUM,IND,0.04
19555,1996,KARNATAKA,BELGAUM,IND,0.04
19556,1996,KARNATAKA,BELGAUM,IND,0.04
19557,1996,KARNATAKA,BELGAUM,IND,0.04
19558,1996,KARNATAKA,BELGAUM,IND,0.04
19559,1996,KARNATAKA,BELGAUM,IND,0.04
19560,1996,KARNATAKA,BELGAUM,IND,0.04
19561,1996,KARNATAKA,BELGAUM,IND,0.04
19562,1996,KARNATAKA,BELGAUM,IND,0.04
19563,1996,KARNATAKA,BELGAUM,IND,0.04
19564,1996,KARNATAKA,BELGAUM,IND,0.04
19565,1996,KARNATAKA,BELGAUM,IND,0.04
19566,1996,KARNATAKA,BELGAUM,IND,0.04
19567,1996,KARNATAKA,BELGAUM,IND,0.04
19568,1996,KARNATAKA,BELGAUM,IND,0.04
19569,1996,KARNATAKA,BELGAUM,IND,0.04
19570,1996,KARNATAKA,BELGAUM,IND,0.04
19571,1996,KARNATAKA,BELGAUM,IND,0.04
19572,1996,KARNATAKA,BELGAUM,IND,0.04
19573,1996,KARNATAKA,BELGAUM,IND,0.04
19574,1996,KARNATAKA,BELGAUM,IND,0.04
19575,1996,KARNATAKA,BELGAUM,IND,0.04
19576,1996,KARNATAKA,BELGAUM,IND,0.04
19577,1996,KARNATAKA,BELGAUM,IND,0.04
19578,1996,KARNATAKA,BELGAUM,IND,0.04
19579,1996,KARNATAKA,BELGAUM,IND,0.04
19580,1996,KARNATAKA,BELGAUM,IND,0.04
19581,1996,KARNATAKA,BELGAUM,IND,0.04
19582,1996,KARNATAKA,BELGAUM,IND,0.04
19583,1996,KARNATAKA,BELGAUM,IND,0.04
19584,1996,KARNATAKA,BELGAUM,IND,0.04
19585,1996,KARNATAKA,BELGAUM,IND,0.04
19586,1996,KARNATAKA,BELGAUM,IND,0.04
19587,1996,KARNATAKA,BELGAUM,IND,0.04
19588,1996,KARNATAKA,BELGAUM,IND,0.04
19589,1996,KARNATAKA,BELGAUM,IND,0.04
19590,1996,KARNATAKA,BELGAUM,IND,0.04
19591,1996,KARNATAKA,BELGAUM,IND,0.03
19592,1996,KARNATAKA,BELGAUM,IND,0.03
19593,1996,KARNATAKA,BELGAUM,IND,0.03
19594,1996,KARNATAKA,BELGAUM,IND,0.03
19595,1996,KARNATAKA,BELGAUM,IND,0.03
19596,1996,KARNATAKA,BELGAUM,IND,0.03
19597,1996,KARNATAKA,BELGAUM,IND,0.03
19598,1996,KARNATAKA,BELGAUM,IND,0.03
19599,1996,KARNATAKA,BELGAUM,IND,0.03
19600,1996,KARNATAKA,BELGAUM,IND,0.03
19601,1996,KARNATAKA,BELGAUM,IND,0.03
19602,1996,KARNATAKA,BELGAUM,IND,0.03
19603,1996,KARNATAKA,BELGAUM,IND,0.03
19604,1996,KARNATAKA,BELGAUM,IND,0.03
19605,1996,KARNATAKA,BELGAUM,IND,0.03
19606,1996,KARNATAKA,BELGAUM,IND,0.03
19607,1996,KARNATAKA,BELGAUM,IND,0.03
19608,1996,KARNATAKA,BELGAUM,IND,0.03
19609,1996,KARNATAKA,BELGAUM,IND,0.03
19610,1996,KARNATAKA,BELGAUM,IND,0.03
19611,1996,KARNATAKA,BELGAUM,AIIC(T),0.03
19612,1996,KARNATAKA,BELGAUM,IND,0.03
19613,1996,KARNATAKA,BELGAUM,IND,0.03
19614,1996,KARNATAKA,BELGAUM,IND,0.03
19615,1996,KARNATAKA,BELGAUM,IND,0.03
19616,1996,KARNATAKA,BELGAUM,IND,0.03
19617,1996,KARNATAKA,BELGAUM,IND,0.03
19618,1996,KARNATAKA,BELGAUM,IND,0.03
19619,1996,KARNATAKA,BELGAUM,IND,0.03
19620,1996,KARNATAKA,BELGAUM,IND,0.03
19621,1996,KARNATAKA,BELGAUM,IND,0.03
19622,1996,KARNATAKA,BELGAUM,IND,0.03
19623,1996,KARNATAKA,BELGAUM,IND,0.03
19624,1996,KARNATAKA,BELGAUM,IND,0.03
19625,1996,KARNATAKA,BELGAUM,IND,0.03
19626,1996,KARNATAKA,BELGAUM,IND,0.03
19627,1996,KARNATAKA,BELGAUM,IND,0.03
19628,1996,KARNATAKA,BELGAUM,IND,0.03
19629,1996,KARNATAKA,BELGAUM,IND,0.03
19630,1996,KARNATAKA,BELGAUM,IND,0.03
19631,1996,KARNATAKA,BELGAUM,IND,0.03
19632,1996,KARNATAKA,BELGAUM,IND,0.03
19633,1996,KARNATAKA,BELGAUM,IND,0.03
19634,1996,KARNATAKA,BELGAUM,IND,0.03
19635,1996,KARNATAKA,BELGAUM,IND,0.03
19636,1996,KARNATAKA,BELGAUM,IND,0.03
19637,1996,KARNATAKA,BELGAUM,IND,0.03
19638,1996,KARNATAKA,BELGAUM,IND,0.03
19639,1996,KARNATAKA,BELGAUM,IND,0.03
19640,1996,KARNATAKA,BELGAUM,IND,0.03
19641,1996,KARNATAKA,BELGAUM,IND,0.03
19642,1996,KARNATAKA,BELGAUM,IND,0.03
19643,1996,KARNATAKA,BELGAUM,IND,0.03
19644,1996,KARNATAKA,BELGAUM,IND,0.03
19645,1996,KARNATAKA,BELGAUM,IND,0.03
19646,1996,KARNATAKA,BELGAUM,IND,0.03
19647,1996,KARNATAKA,BELGAUM,IND,0.03
19648,1996,KARNATAKA,BELGAUM,IND,0.03
19649,1996,KARNATAKA,BELGAUM,IND,0.03
19650,1996,KARNATAKA,BELGAUM,IND,0.03
19651,1996,KARNATAKA,BELGAUM,IND,0.03
19652,1996,KARNATAKA,BELGAUM,IND,0.03
19653,1996,KARNATAKA,BELGAUM,IND,0.03
19654,1996,KARNATAKA,BELGAUM,IND,0.03
19655,1996,KARNATAKA,BELGAUM,IND,0.03
19656,1996,KARNATAKA,BELGAUM,IND,0.02
19657,1996,KARNATAKA,BELGAUM,IND,0.02
19658,1996,KARNATAKA,BELGAUM,IND,0.02
19659,1996,KARNATAKA,BELGAUM,IND,0.02
19660,1996,KARNATAKA,BELGAUM,IND,0.02
19661,1996,KARNATAKA,BELGAUM,IND,0.02
19662,1996,KARNATAKA,BELGAUM,IND,0.02
19663,1996,KARNATAKA,BELGAUM,IND,0.02
19664,1996,KARNATAKA,BELGAUM,IND,0.02
19665,1996,KARNATAKA,BELGAUM,IND,0.02
19666,1996,KARNATAKA,BELGAUM,IND,0.02
19667,1996,KARNATAKA,BELGAUM,IND,0.02
19668,1996,KARNATAKA,BELGAUM,IND,0.02
19669,1996,KARNATAKA,BELGAUM,IND,0.02
19670,1996,KARNATAKA,BELGAUM,IND,0.02
19671,1996,KARNATAKA,BELGAUM,IND,0.02
19672,1996,KARNATAKA,BELGAUM,IND,0.02
19673,1996,KARNATAKA,BELGAUM,IND,0.02
19674,1996,KARNATAKA,BELGAUM,IND,0.02
19675,1996,KARNATAKA,BELGAUM,IND,0.02
19676,1996,KARNATAKA,BELGAUM,IND,0.02
19677,1996,KARNATAKA,BELGAUM,IND,0.02
19678,1996,KARNATAKA,BELGAUM,IND,0.02
19679,1996,KARNATAKA,BELGAUM,IND,0.02
19680,1996,KARNATAKA,BELGAUM,IND,0.02
19681,1996,KARNATAKA,BELGAUM,IND,0.02
19682,1996,KARNATAKA,BELGAUM,IND,0.02
19683,1996,KARNATAKA,BELGAUM,IND,0.02
19684,1996,KARNATAKA,BELGAUM,IND,0.02
19685,1996,KARNATAKA,BELGAUM,IND,0.02
19686,1996,KARNATAKA,BELGAUM,IND,0.02
19687,1996,KARNATAKA,BELGAUM,IND,0.02
19688,1996,KARNATAKA,BELGAUM,IND,0.02
19689,1996,KARNATAKA,BELGAUM,IND,0.02
19690,1996,KARNATAKA,BELGAUM,IND,0.02
19691,1996,KARNATAKA,BELGAUM,IND,0.02
19692,1996,KARNATAKA,BELGAUM,IND,0.02
19693,1996,KARNATAKA,BELGAUM,IND,0.02
19694,1996,KARNATAKA,BELGAUM,IND,0.02
19695,1996,KARNATAKA,BELGAUM,IND,0.02
19696,1996,KARNATAKA,BELGAUM,IND,0.02
19697,1996,KARNATAKA,BELGAUM,IND,0.02
19698,1996,KARNATAKA,BELGAUM,IND,0.02
19699,1996,KARNATAKA,BELGAUM,IND,0.02
19700,1996,KARNATAKA,BELGAUM,IND,0.02
19701,1996,KARNATAKA,BELGAUM,IND,0.02
19702,1996,KARNATAKA,BELGAUM,IND,0.02
19703,1996,KARNATAKA,BELGAUM,IND,0.02
19704,1996,KARNATAKA,BELGAUM,IND,0.02
19705,1996,KARNATAKA,BELGAUM,IND,0.02
19706,1996,KARNATAKA,BELGAUM,IND,0.02
19707,1996,KARNATAKA,BELGAUM,IND,0.02
19708,1996,KARNATAKA,BELGAUM,IND,0.02
19709,1996,KARNATAKA,BELGAUM,IND,0.02
19710,1996,KARNATAKA,BELGAUM,IND,0.02
19711,1996,KARNATAKA,BELGAUM,IND,0.02
19712,1996,KARNATAKA,BELGAUM,IND,0.02
19713,1996,KARNATAKA,BELGAUM,IND,0.02
19714,1996,KARNATAKA,BELGAUM,IND,0.02
19715,1996,KARNATAKA,BELGAUM,IND,0.02
19716,1996,KARNATAKA,BELGAUM,IND,0.02
19717,1996,KARNATAKA,BELGAUM,IND,0.02
19718,1996,KARNATAKA,BELGAUM,IND,0.02
19719,1996,KARNATAKA,BELGAUM,IND,0.02
19720,1996,KARNATAKA,BELGAUM,IND,0.02
19721,1996,KARNATAKA,BELGAUM,IND,0.02
19722,1996,KARNATAKA,BELGAUM,IND,0.02
19723,1996,KARNATAKA,BELGAUM,IND,0.02
19724,1996,KARNATAKA,BELGAUM,IND,0.02
19725,1996,KARNATAKA,BELGAUM,IND,0.02
19726,1996,KARNATAKA,BELGAUM,IND,0.02
19727,1996,KARNATAKA,BELGAUM,IND,0.02
19728,1996,KARNATAKA,BELGAUM,IND,0.02
19729,1996,KARNATAKA,BELGAUM,IND,0.02
19730,1996,KARNATAKA,BELGAUM,IND,0.02
19731,1996,KARNATAKA,BELGAUM,IND,0.02
19732,1996,KARNATAKA,BELGAUM,IND,0.02
19733,1996,KARNATAKA,BELGAUM,IND,0.02
19734,1996,KARNATAKA,BELGAUM,IND,0.02
19735,1996,KARNATAKA,BELGAUM,IND,0.02
19736,1996,KARNATAKA,BELGAUM,IND,0.02
19737,1996,KARNATAKA,BELGAUM,IND,0.02
19738,1996,KARNATAKA,BELGAUM,IND,0.02
19739,1996,KARNATAKA,BELGAUM,IND,0.02
19740,1996,KARNATAKA,BELGAUM,IND,0.02
19741,1996,KARNATAKA,BELGAUM,IND,0.02
19742,1996,KARNATAKA,BELGAUM,IND,0.02
19743,1996,KARNATAKA,BELGAUM,IND,0.02
19744,1996,KARNATAKA,BELGAUM,IND,0.02
19745,1996,KARNATAKA,BELGAUM,IND,0.02
19746,1996,KARNATAKA,BELGAUM,IND,0.01
19747,1996,KARNATAKA,BELGAUM,IND,0.01
19748,1996,KARNATAKA,BELGAUM,IND,0.01
19749,1996,KARNATAKA,BELGAUM,IND,0.01
19750,1996,KARNATAKA,BELGAUM,IND,0.01
19751,1996,KARNATAKA,BELGAUM,IND,0.01
19752,1996,KARNATAKA,BELGAUM,IND,0.01
19753,1996,KARNATAKA,BELGAUM,IND,0.01
19754,1996,KARNATAKA,BELGAUM,IND,0.01
19755,1996,KARNATAKA,BELGAUM,IND,0.01
19756,1996,KARNATAKA,BELGAUM,IND,0.01
19757,1996,KARNATAKA,BELGAUM,IND,0.01
19758,1996,KARNATAKA,BELGAUM,IND,0.01
19759,1996,KARNATAKA,BELGAUM,IND,0.01
19760,1996,KARNATAKA,BELGAUM,IND,0.01
19761,1996,KARNATAKA,BELGAUM,IND,0.01
19762,1996,KARNATAKA,BELGAUM,IND,0.01
